id,status,status_desc,alert_geometry_id,alert_code,source,detected_year,detected_at,area_ha,biome_id,biome,biome_area,state_id,state,state_area,city_id,city,city_area,conservation_unit_id,conservation_unit,conservation_unit_area,indigenous_land_id,indigenous_land,indigenous_land_area,quilombo_id,quilombo,quilombo_area,settlement_id,settlement,settlement_area,watershed_l1_id,watershed_l1,watershed_l1_area,watershed_l2_id,watershed_l2,watershed_l2_area,car_count,car_area_max,car_area_min,car_area_sum,car_area_sum_adj,legal_reserve_count,legal_reserve_area_max,legal_reserve_area_min,legal_reserve_area_sum,legal_reserve_area_sum_adj,ppa_count,ppa_area_max,ppa_area_min,ppa_area_sum,ppa_area_sum_adj,river_source_count,def_uas,def_uas_area,def_asv,def_asv_area,def_pmfs,def_pmfs_area,def_poa,def_poa_area,def_efp,def_efp_area,embargoed_properties_count,embargoed_properties_count_area,embargoed_properties_area_min,embargoed_properties_area_max,embargoed_properties_area_sum,before_dt,after_dt,days_interval
880472,published,published,1561976,880472,{SAD-MATA-ATLANTICA},2023,2023-03-31,1.0228,18416,MATA ATLÂNTICA,1.0228,18392,SÃO PAULO,1.0228,16808,São Sebastião,1.0228,12925.0,PARQUE ESTADUAL DA SERRA DO MAR,1.0228,,,,,,,,,,14623.0,Região Hidrográfica Atlântico Sudeste,1.0228193,14607.0,Ribeira do Iguape,1.0228193,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2022-10-29,2023-03-09,131.0
879313,published,published,1562227,879313,{SAD-MATA-ATLANTICA},2023,2023-03-31,0.2214,18416,MATA ATLÂNTICA,0.2214,18392,SÃO PAULO,0.2214,16808,São Sebastião,0.2214,12925.0,PARQUE ESTADUAL DA SERRA DO MAR,0.2214,,,,,,,,,,14623.0,Região Hidrográfica Atlântico Sudeste,0.2213508,14607.0,Ribeira do Iguape,0.2213508,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2023-01-26,2023-02-25,30.0
883204,published,published,1576874,883204,{SAD-MATA-ATLANTICA},2023,2023-04-30,1.0148,18416,MATA ATLÂNTICA,1.0148,18392,SÃO PAULO,1.0148,18207,São Paulo,1.0148,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,1.0147924,14663.0,Tietê,1.0147924,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2022-09-18,2023-04-24,218.0
735024,published,published,1111686,735024,{SAD-MATA-ATLANTICA},2022,2022-09-30,0.3344,18416,MATA ATLÂNTICA,0.3344,18392,SÃO PAULO,0.3344,16665,Itaberá,0.3344,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.3344477,14599.0,Paranapanema,0.3344477,2,0.3345,0.3345,0.6689,0.3344,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2022-07-04,2022-07-20,16.0
796405,published,published,1179388,796405,{SAD-MATA-ATLANTICA},2022,2022-12-31,1.3417,18416,MATA ATLÂNTICA,1.3417,18392,SÃO PAULO,1.3417,15875,Itapecerica da Serra,1.3417,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,1.3416581,14663.0,Tietê,1.3416581,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2022-09-18,2022-11-17,60.0
914212,published,published,1622365,914212,{SAD-MATA-ATLANTICA},2023,2023-05-31,0.3935,18416,MATA ATLÂNTICA,0.3935,18392,SÃO PAULO,0.3935,16808,São Sebastião,0.3935,,,,,,,,,,,,,14623.0,Região Hidrográfica Atlântico Sudeste,0.3935046,14607.0,Ribeira do Iguape,0.3935046,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2023-01-29,2023-05-15,106.0
931883,published,published,1638783,931883,{SAD-MATA-ATLANTICA},2023,2023-06-30,0.4966,18416,MATA ATLÂNTICA,0.4966,18392,SÃO PAULO,0.4966,17560,Jacareí,0.4966,,,,,,,,,,,,,14623.0,Região Hidrográfica Atlântico Sudeste,0.4965764,14700.0,Paraíba do Sul,0.4965764,1,0.4966,0.4966,0.4966,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2023-02-15,2023-06-28,133.0
933057,published,published,1638776,933057,{SAD-MATA-ATLANTICA},2023,2023-06-30,0.2725,18416,MATA ATLÂNTICA,0.2725,18392,SÃO PAULO,0.2725,19027,Cotia,0.2725,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.2724695,14663.0,Tietê,0.2724695,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2023-04-20,2023-05-27,37.0
933576,published,published,1639038,933576,{SAD-MATA-ATLANTICA},2023,2023-06-30,0.2945,18416,MATA ATLÂNTICA,0.2945,18392,SÃO PAULO,0.2945,16876,Cordeirópolis,0.2945,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.2945263,14663.0,Tietê,0.2945263,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2023-04-23,2023-06-03,41.0
937941,published,published,1653153,937941,{SAD-MATA-ATLANTICA},2023,2023-07-31,0.2592,18416,MATA ATLÂNTICA,0.2592,18392,SÃO PAULO,0.2592,17380,Embu das Artes,0.2592,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.2591877,14663.0,Tietê,0.2591877,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2022-06-23,2023-06-27,369.0
1158066,published,published,1929481,1158066,{SAD-MATA-ATLANTICA},2023,2023-11-30,0.4308,18416,MATA ATLÂNTICA,0.4308,18392,SÃO PAULO,0.4308,17766,Registro,0.4308,,,,,,,,,,,,,14623.0,Região Hidrográfica Atlântico Sudeste,0.4307887,14607.0,Ribeira do Iguape,0.4307887,2,0.4308,0.4308,0.8616,0.4308,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2023-08-03,2023-08-05,2.0
47274,published,published,1465950,47274,{GLAD},2019,2019-10-04,5.9823,18416,MATA ATLÂNTICA,5.9823,18392,SÃO PAULO,5.9823,19027,Cotia,5.9823,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,5.9822648,14663.0,Tietê,5.9822648,1,0.324,0.324,0.324,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,,,
460493,published,published,1360433,460493,{SAD-MATA-ATLANTICA},2021,2021-09-01,2.3825,18416,MATA ATLÂNTICA,2.3825,18392,SÃO PAULO,2.3825,18207,São Paulo,2.3825,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,2.3824703,14663.0,Tietê,2.3824703,1,2.3825,2.3825,2.3825,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,,,
168975,published,published,1547621,168975,{GLAD},2020,2020-05-31,1.4427,18416,MATA ATLÂNTICA,1.4427,18392,SÃO PAULO,1.4427,17380,Embu das Artes,1.4427,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,1.4427112,14663.0,Tietê,1.4427112,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2020-04-25,2020-05-10,15.0
188691,published,published,1420533,188691,{GLAD},2020,2020-07-18,24.8854,18416,MATA ATLÂNTICA,24.8854,18392,SÃO PAULO,24.8854,16285,Praia Grande,24.8854,,,,,,,,,,,,,14623.0,Região Hidrográfica Atlântico Sudeste,24.8853779,14607.0,Ribeira do Iguape,24.8853779,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2020-06-12,2020-09-03,83.0
207713,published,published,1476637,207713,{GLAD},2020,2020-08-03,3.1182,18416,MATA ATLÂNTICA,3.1182,18392,SÃO PAULO,3.1182,18377,Vargem Grande Paulista,3.1182,13048.0,APA ITUPARARANGA,3.1182,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,3.1182164,14663.0,Tietê,3.1182164,1,3.0295,3.0295,3.0295,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2020-06-22,2020-09-24,94.0
207710,published,published,1484639,207710,{GLAD},2020,2020-08-03,6.4783,18416,MATA ATLÂNTICA,6.4783,18392,SÃO PAULO,6.4783,17380,Embu das Artes,6.4783,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,6.4782805,14663.0,Tietê,6.4782805,6,2.4374,0.2351,5.5703,,1,0.0019,0.0019,0.0019,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2019-08-17,2020-09-30,410.0
281267,published,published,1421766,281267,{GLAD},2020,2020-11-23,9.7461,18416,MATA ATLÂNTICA,9.7461,18392,SÃO PAULO,9.7461,17540,Vargem,9.7461,13534.0,APA PIRACICABA JUQUERí-MIRIM AREA II,9.7461,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,9.7460561,14663.0,Tietê,9.7460561,1,9.7461,9.7461,9.7461,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2020-03-15,2020-12-21,281.0
299272,published,published,1414007,299272,{GLAD},2020,2020-12-16,3.4019,18416,MATA ATLÂNTICA,3.4019,18392,SÃO PAULO,3.4019,17766,Registro,3.4019,,,,,,,,,,,,,14623.0,Região Hidrográfica Atlântico Sudeste,3.4019318,14607.0,Ribeira do Iguape,3.4019318,2,3.1189,0.0444,3.1632,,2,0.0048,0.0017,0.0065,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2020-09-06,2021-01-16,132.0
346823,published,published,1557852,346823,{SOS-INPE},2021,2021-05-30,5.88,18416,MATA ATLÂNTICA,5.88,18392,SÃO PAULO,5.88,16443,Santana de Parnaíba,5.88,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,5.8799939,14663.0,Tietê,5.8799939,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2020-04-06,2020-09-06,153.0
460672,published,published,1527552,460672,{SAD-MATA-ATLANTICA},2021,2021-09-01,0.2558,18416,MATA ATLÂNTICA,0.2558,18392,SÃO PAULO,0.2558,21035,Sorocaba,0.2558,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.2557587,14663.0,Tietê,0.2557587,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,,,
460444,published,published,1463876,460444,{SAD-MATA-ATLANTICA},2021,2021-09-01,0.7035,18416,MATA ATLÂNTICA,0.7035,18392,SÃO PAULO,0.7035,18207,São Paulo,0.7035,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.7034844,14663.0,Tietê,0.7034844,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,,,
584298,published,published,1536506,584298,{SAD-MATA-ATLANTICA},2022,2022-03-31,3.7129,18416,MATA ATLÂNTICA,3.7129,18392,SÃO PAULO,3.7129,17766,Registro,3.7129,,,,,,,,,,,,,14623.0,Região Hidrográfica Atlântico Sudeste,3.7129397,14607.0,Ribeira do Iguape,3.7129397,1,3.7129,3.7129,3.7129,,0,,,,,1,0.2644,0.2644,0.2644,,0,0,,0,,0,,0,,0,,0,0,,,,2021-11-23,2021-12-26,33.0
585245,published,published,1448820,585245,{SAD-MATA-ATLANTICA},2022,2022-04-30,2.7869,18416,MATA ATLÂNTICA,2.7869,18392,SÃO PAULO,2.7869,15892,Franco da Rocha,2.7869,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,2.7869247,14663.0,Tietê,2.7869247,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,,,
612137,published,published,1512822,612137,{SAD-MATA-ATLANTICA},2022,2022-06-30,0.9026,18416,MATA ATLÂNTICA,0.9026,18392,SÃO PAULO,0.9026,21201,Guarulhos,0.9026,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.9026066,14663.0,Tietê,0.9026066,6,0.9026,0.0012,1.8119,0.9026,1,0.9026,0.9026,0.9026,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,,,
616315,published,published,1337901,616315,{DETER-CERRADO},2022,2022-07-25,25.0064,18415,CERRADO,25.0064,18392,SÃO PAULO,25.0064,19896,Itaí,25.0064,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,25.0063821,14599.0,Paranapanema,25.0063821,8,9.7888,0.128,35.5362,25.0064,2,4.5238,0.1202,4.644,,3,1.821,0.1203,2.4082,,0,0,,0,,0,,0,,0,,0,0,,,,2022-06-23,2022-08-15,53.0
624640,published,published,1314230,624640,{SAD-MATA-ATLANTICA},2022,2022-07-31,1.0904,18416,MATA ATLÂNTICA,1.0904,18392,SÃO PAULO,1.0904,18727,Itu,1.0904,14466.0,AREA DE PROTEçãO  AMBIENTAL - PEDREGULHO,0.5543,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,1.0903962,14663.0,Tietê,1.0903962,3,1.0841,0.0063,2.1585,1.0904,1,0.8876,0.8876,0.8876,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2022-04-27,2022-05-26,29.0
630485,published,published,1314253,630485,{SAD-MATA-ATLANTICA},2022,2022-08-31,0.44,18416,MATA ATLÂNTICA,0.44,18392,SÃO PAULO,0.44,15875,Itapecerica da Serra,0.44,,,,,,,,,,,,,14623.0,Região Hidrográfica Atlântico Sudeste,0.4399906,14607.0,Ribeira do Iguape,0.4399906,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2022-03-03,2022-09-18,199.0
631032,published,published,1417812,631032,{SAD-MATA-ATLANTICA},2022,2022-08-31,0.2637,18416,MATA ATLÂNTICA,0.2637,18392,SÃO PAULO,0.2637,19595,Ourinhos,0.2637,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.263692,14599.0,Paranapanema,0.263692,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2022-07-04,2022-07-11,7.0
634067,published,published,1369967,634067,{SAD-MATA-ATLANTICA},2022,2022-08-31,0.6925,18416,MATA ATLÂNTICA,0.6925,18392,SÃO PAULO,0.6925,16101,Piracicaba,0.6925,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.692483,14663.0,Tietê,0.692483,2,0.6925,0.6925,1.385,0.6925,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2022-04-27,2022-06-17,51.0
734860,published,published,1111880,734860,{SAD-MATA-ATLANTICA},2022,2022-09-30,8.5011,18416,MATA ATLÂNTICA,8.5011,18392,SÃO PAULO,8.5011,16125,Leme,8.5011,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,8.5011099,14585.0,Grande,8.5011099,2,8.5011,8.5011,17.0022,8.5011,1,1.7835,1.7835,1.7835,,1,1.6549,1.6549,1.6549,,0,0,,0,,0,,0,,0,,0,0,,,,2022-06-17,2022-08-12,56.0
735774,published,published,1112337,735774,{SAD-MATA-ATLANTICA},2022,2022-09-30,0.4158,18416,MATA ATLÂNTICA,0.4158,18392,SÃO PAULO,0.4158,16101,Piracicaba,0.4158,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.415839,14663.0,Tietê,0.415839,1,0.4158,0.4158,0.4158,,1,0.283,0.283,0.283,,1,0.2323,0.2323,0.2323,,0,0,,0,,0,,0,,0,,0,0,,,,2022-05-25,2022-07-07,43.0
735136,published,published,1111762,735136,{SAD-MATA-ATLANTICA},2022,2022-09-30,0.4534,18416,MATA ATLÂNTICA,0.4534,18392,SÃO PAULO,0.4534,15427,Barueri,0.4534,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.4534208,14663.0,Tietê,0.4534208,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2022-07-06,2022-11-08,125.0
794614,published,published,1178129,794614,{SAD-MATA-ATLANTICA},2022,2022-12-31,9.4591,18416,MATA ATLÂNTICA,9.4591,18392,SÃO PAULO,9.4591,19305,Gália,9.4591,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,9.4591119,14599.0,Paranapanema,9.4591119,2,9.4438,0.5573,10.0011,9.4591,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2022-09-24,2022-10-29,35.0
801966,published,published,1275615,801966,{SAD-MATA-ATLANTICA},2023,2023-02-28,1.0469,18416,MATA ATLÂNTICA,1.0469,18392,SÃO PAULO,1.0469,18264,São Luiz do Paraitinga,1.0469,,,,,,,,,,,,,14623.0,Região Hidrográfica Atlântico Sudeste,1.0468581,14700.0,Paraíba do Sul,1.0468581,1,1.0469,1.0469,1.0469,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2022-11-27,2023-01-26,60.0
1078763,published,published,1876782,1078763,{SAD-MATA-ATLANTICA},2023,2023-10-31,6.867,18416,MATA ATLÂNTICA,6.867,18392,SÃO PAULO,6.867,18618,Taguaí,6.867,13244.0,APA CORUMBATAÍ BOTUCATU TEJUPÁ PERIMETRO TEJUPá,6.867,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,6.8669503,14599.0,Paranapanema,6.8669503,2,6.867,6.867,13.7339,6.867,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2023-07-27,2023-10-11,76.0
915603,published,published,1622251,915603,{SAD-MATA-ATLANTICA},2023,2023-05-31,0.6202,18416,MATA ATLÂNTICA,0.6202,18392,SÃO PAULO,0.6202,19698,Macedônia,0.6202,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.6202095,14585.0,Grande,0.6202095,5,0.2816,0.1154,0.8406,0.6202,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2022-12-23,2023-04-30,128.0
915896,published,published,1622147,915896,{SAD-MATA-ATLANTICA},2023,2023-05-31,0.9456,18416,MATA ATLÂNTICA,0.9456,18392,SÃO PAULO,0.9456,17675,Barra do Chapéu,0.9456,,,,,,,,,,,,,14623.0,Região Hidrográfica Atlântico Sudeste,0.9455604,14607.0,Ribeira do Iguape,0.9455604,1,0.9456,0.9456,0.9456,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2023-03-26,2023-06-09,75.0
913948,published,published,1622364,913948,{SAD-MATA-ATLANTICA},2023,2023-05-31,3.8309,18416,MATA ATLÂNTICA,3.8309,18392,SÃO PAULO,3.8309,19027,Cotia,3.8309,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,3.8309392,14663.0,Tietê,3.8309392,1,3.4226,3.4226,3.4226,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2023-01-26,2023-05-27,121.0
933217,published,published,1638684,933217,{SAD-MATA-ATLANTICA},2023,2023-06-30,0.5877,18416,MATA ATLÂNTICA,0.5877,18392,SÃO PAULO,0.5877,16808,São Sebastião,0.5877,,,,,,,,,,,,,14623.0,Região Hidrográfica Atlântico Sudeste,0.5876924,14607.0,Ribeira do Iguape,0.5876924,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2023-04-03,2023-05-26,53.0
935914,published,published,1652314,935914,{SAD-MATA-ATLANTICA},2023,2023-07-31,0.0913,18416,MATA ATLÂNTICA,0.0913,18392,SÃO PAULO,0.0913,16808,São Sebastião,0.0913,,,,,,,,,,,,,14623.0,Região Hidrográfica Atlântico Sudeste,0.0912788,14607.0,Ribeira do Iguape,0.0912788,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2023-05-20,2023-06-27,38.0
70684,published,published,1323063,70684,{GLAD},2019,2019-10-29,4.8101,18416,MATA ATLÂNTICA,4.8101,18392,SÃO PAULO,4.8101,16994,Bananal,4.8101,,,,,,,,,,,,,14623.0,Região Hidrográfica Atlântico Sudeste,4.8101014,14700.0,Paraíba do Sul,4.8101014,1,4.8101,4.8101,4.8101,,0,,,,,1,0.371,0.371,0.371,,1,0,,0,,0,,0,,0,,0,0,,,,,,
96846,published,published,1419599,96846,{GLAD},2019,2019-03-18,2.1866,18416,MATA ATLÂNTICA,2.1866,18392,SÃO PAULO,2.1866,18207,São Paulo,2.1866,14543.0,ÁREA DE PROTEçãO AMBIENTAL BORORé-COLôNIA,2.1866,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,2.1866133,14663.0,Tietê,2.1866133,2,2.1866,1.881,4.0676,2.1866,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,,,
4743,published,published,1379715,4743,{GLAD},2019,2019-08-17,2.8294,18416,MATA ATLÂNTICA,2.8294,18392,SÃO PAULO,2.8294,19027,Cotia,2.8294,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,2.8293742,14663.0,Tietê,2.8293742,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,,,
96859,published,published,1347820,96859,{GLAD},2019,2019-01-12,2.6161,18416,MATA ATLÂNTICA,2.6161,18392,SÃO PAULO,2.6161,17766,Registro,2.6161,,,,,,,,,,,,,14623.0,Região Hidrográfica Atlântico Sudeste,2.6161471,14607.0,Ribeira do Iguape,2.6161471,2,2.1213,0.0082,2.1294,,2,0.096,0.0047,0.1007,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2018-10-01,2019-01-09,100.0
251592,published,published,1461223,251592,{GLAD},2020,2020-10-29,12.0648,18416,MATA ATLÂNTICA,12.0648,18392,SÃO PAULO,12.0648,15413,Barra do Turvo,12.0648,,,,,,,36648.0,RIBEIRÃO GRANDE / TERRA SECA,12.0648,,,,14623.0,Região Hidrográfica Atlântico Sudeste,12.0647927,14607.0,Ribeira do Iguape,12.0647927,2,12.0648,12.0648,24.1296,12.0648,1,6.5072,6.5072,6.5072,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,,,
342266,published,published,1557788,342266,{GLAD},2021,2021-05-26,2.5508,18416,MATA ATLÂNTICA,2.5508,18392,SÃO PAULO,2.5508,18207,São Paulo,2.5508,14543.0,ÁREA DE PROTEçãO AMBIENTAL BORORé-COLôNIA,2.5508,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,2.5507767,14663.0,Tietê,2.5507767,1,2.5508,2.5508,2.5508,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2021-02-02,2021-06-03,121.0
460501,published,published,1424249,460501,{SAD-MATA-ATLANTICA},2021,2021-09-01,0.5301,18416,MATA ATLÂNTICA,0.5301,18392,SÃO PAULO,0.5301,15875,Itapecerica da Serra,0.5301,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.5301267,14663.0,Tietê,0.5301267,1,0.0293,0.0293,0.0293,,0,,,,,1,0.0192,0.0192,0.0192,,0,0,,0,,0,,0,,0,,0,0,,,,,,
461891,published,published,1312813,461891,{SAD-MATA-ATLANTICA},2021,2021-09-01,1.3647,18416,MATA ATLÂNTICA,1.3647,18392,SÃO PAULO,1.3647,18142,Cândido Rodrigues,1.3647,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,1.3646714,14663.0,Tietê,1.3646714,2,1.3647,1.3647,2.7293,1.3647,1,1.3647,1.3647,1.3647,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,,,
582581,published,published,1440914,582581,{SAD-MATA-ATLANTICA},2022,2022-03-31,0.9497,18416,MATA ATLÂNTICA,0.9497,18392,SÃO PAULO,0.9497,17328,Pirapora do Bom Jesus,0.9497,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.9497391,14663.0,Tietê,0.9497391,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2021-12-10,2022-02-09,61.0
623947,published,published,1112636,623947,{SAD-MATA-ATLANTICA},2022,2022-07-31,1.1718,18416,MATA ATLÂNTICA,1.1718,18392,SÃO PAULO,1.1718,16542,Macatuba,1.1718,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,1.1717661,14663.0,Tietê,1.1717661,3,1.0112,0.4885,1.9882,1.1718,1,0.5418,0.5418,0.5418,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2022-04-27,2022-11-20,207.0
626042,published,published,1353915,626042,{SAD-MATA-ATLANTICA},2022,2022-07-31,0.3074,18416,MATA ATLÂNTICA,0.3074,18392,SÃO PAULO,0.3074,21182,General Salgado,0.3074,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.3073742,14663.0,Tietê,0.3073742,2,0.3073,0.0017,0.309,0.3074,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2022-05-13,2022-05-26,13.0
628068,published,published,1425674,628068,{SAD-MATA-ATLANTICA},2022,2022-07-31,0.6131,18416,MATA ATLÂNTICA,0.6131,18392,SÃO PAULO,0.6131,19200,Clementina,0.6131,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.6131283,14663.0,Tietê,0.6131283,1,0.6131,0.6131,0.6131,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2022-02-23,2022-04-20,56.0
632991,published,published,1322109,632991,{SAD-MATA-ATLANTICA},2022,2022-08-31,1.9737,18416,MATA ATLÂNTICA,1.9737,18392,SÃO PAULO,1.9737,18207,São Paulo,1.9737,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,1.9737458,14663.0,Tietê,1.9737458,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2022-02-28,2022-06-25,117.0
736053,published,published,1112518,736053,{SAD-MATA-ATLANTICA},2022,2022-09-30,0.786,18416,MATA ATLÂNTICA,0.786,18392,SÃO PAULO,0.786,20896,Monte Mor,0.3573,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.7860148,14663.0,Tietê,0.7860148,2,0.1971,0.0106,0.2077,,2,0.0103,0.0061,0.0164,,1,0.0259,0.0259,0.0259,,0,0,,0,,0,,0,,0,,0,0,,,,2022-03-22,2022-11-26,249.0
738530,published,published,1112582,738530,{SAD-MATA-ATLANTICA},2022,2022-10-31,0.4315,18416,MATA ATLÂNTICA,0.4315,18392,SÃO PAULO,0.4315,15914,Itajobi,0.4315,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,0.4315081,14663.0,Tietê,0.4315081,1,0.4315,0.4315,0.4315,,1,0.0094,0.0094,0.0094,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2022-08-13,2022-10-02,50.0
738537,published,published,1112887,738537,{SAD-MATA-ATLANTICA},2022,2022-10-31,1.1333,18416,MATA ATLÂNTICA,1.1333,18392,SÃO PAULO,1.1333,15398,Arujá,1.1333,,,,,,,,,,,,,14621.0,Região Hidrográfica do Paraná,1.1332964,14663.0,Tietê,1.1332964,0,,,,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2022-08-02,2022-10-26,85.0
915234,published,published,1622308,915234,{SAD-MATA-ATLANTICA},2023,2023-05-31,2.3526,18416,MATA ATLÂNTICA,2.3526,18392,SÃO PAULO,2.3526,20373,Guarujá,2.3526,,,,,,,,,,,,,14623.0,Região Hidrográfica Atlântico Sudeste,2.3526186,14607.0,Ribeira do Iguape,2.3526186,3,2.3526,2.3526,7.0579,2.3526,1,0.0447,0.0447,0.0447,,1,0.9012,0.9012,0.9012,,0,0,,0,,0,,0,,0,,0,0,,,,2023-02-14,2023-03-30,44.0
1214022,published,published,2001312,1214022,{SAD-MATA-ATLANTICA},2024,2024-02-29,1.2793,18416,MATA ATLÂNTICA,1.2793,18392,SÃO PAULO,1.2793,17766,Registro,1.2793,,,,,,,,,,,,,14623.0,Região Hidrográfica Atlântico Sudeste,1.2792555,14607.0,Ribeira do Iguape,1.2792555,1,1.2793,1.2793,1.2793,,0,,,,,0,,,,,0,0,,0,,0,,0,,0,,0,0,,,,2023-11-04,2024-02-13,101.0
